20.53525,20.53525,15.39927,x
14.650140703953717,14.168291678286852,16.763099086839723,x
20.821990232616418,20.772804693266217,8.89719466610583,x
15.194933051051208,14.061269900413699,33.78258505833885,x
17.78279,17.78279,56.23413000000001,x
15.194936682207324,11.21110375621213,28.125070960123608,x
17.78279,17.78279,15.39927,x
42.16965,42.16965,36.51741,x
16.166353078206722,12.643046872782062,54.106308134638226,x
10.718314328266905,9.281685671733097,36.6065830917553,x
23.71374,23.71374,13.33521,x
27.3842,27.3842,42.16965,x
15.39927,15.39927,42.16965,x
8.670049169954744,11.561676085629069,x,36.3888880146513
14.067699965397866,9.820464126079065,x,55.84902518472835
15.39927,15.39927,31.622779999999995,x
11.54782,20.53525,17.78279,x
7.49894,13.33521,13.33521,x
16.592660923516384,13.539226487239928,29.241749938597156,x
13.813645230702624,11.41812387535918,21.415589984977498,x
13.33521,20.53525,15.39927,x
15.39927,42.16965,7.498940000000001,x
11.54782,36.51741,13.335210000000002,x
16.649053101455888,15.061622960562774,13.486599845164466,x
11.719167672289153,9.20601084533329,22.34624832798811,x
8.65964,15.39927,4.86968,x
13.335210000000002,13.33521,8.65964,x
15.39927,15.39927,6.49382,x
10.0,10.0,11.43664079264123,x
7.257349835012324,12.905607602293626,15.705727079108277,x
6.585445594744014,13.450188940154915,5.702754405255987,x
8.65964,20.53525,5.62341,x
15.39927,48.69675,7.49894,x
7.61295031506138,12.801297443026243,5.708909684938618,x
10.0,15.399269999999998,6.49382,x
7.021488314307065,38.06068848246717,1.9227835956920942,x
15.399270000000001,23.71374,3.16228,x
15.39927,56.23413,3.16228,x
3.83364451543514,16.16635548456486,21.340961950825633,x
3.8336498461281083,16.166350153871893,20.756492155347296,x
6.307412397775005,16.9522076640329,2.659817602224973,x
5.42279956048095,39.94873147042536,3.5214723495182096,x
5.62341,x,5.62341,42.16965
10.0,23.71374,4.86968,x
4.529457818032801,15.711199006042099,14.323421654975348,x
4.1508903652037965,40.11807188872529,4.793381544795363,x
6.025713539060676,x,4.863141949107189,15.665851367924905
2.929165249236994,x,6.015106660762164,26.17442488796149
0.56234,x,15.39927,8.65964
2.37137,x,11.54782,17.78279
5.62341,56.23413,4.86968,x
3.6292247331383365,x,5.588740749860573,10.901063860515738
4.603121550499537,x,4.603121550499537,12.18934949036115
2.1502369315332692,x,6.7996810684666,18.354787386439945
1.8299252811627231,18.181817252328223,x,13.722494718837279
4.86968,x,27.3842,36.51741
3.65174,x,6.49382,17.78279
3.525562349990444,x,13.163877360698145,5.429112650009569
2.73842,x,8.65964,10.0
3.807700057379317,x,9.0294886836164,9.0294886836164
2.73842,x,31.62278,27.3842
1.1949866999579368,x,7.760035300042061,8.925490335657122
3.467702150337591,x,7.121004288668348,10.888845542097393
2.4126661525309587,x,7.6295105035014315,10.512635229557185
3.65174,x,11.54782,6.49382
1.9227835956920942,x,17.01829872235364,7.021488314307065
1.0523985238158122,x,11.95766113072442,7.891873386183346
1.9227789620668638,x,7.021492947932296,12.130295009622207
2.05353,x,23.71374,15.399270000000001
2.73842,x,15.39927,8.65964
5.62341,x,23.71374,4.86968
8.65964,x,20.53525,4.21697
4.826911928494486,x,13.21381599794995,4.1799380715055126
2.6530033445841794,x,24.57691459599839,6.291268565414979
15.39927,x,15.39927,4.21697
5.111326552194689,x,51.89939768731215,3.8329453578044705
7.02149206632794,x,24.17969752756793,1.9227798436712196
4.47213595499958,x,18.195300190375434,4.47213595499958
6.619276305673123,x,21.143801050691096,2.417186694326875
14.359671636734975,x,14.359671636734975,1.6582261612668814
7.229816786016458,x,34.15296211628603,1.7144551239827022
8.018333560086683,x,20.959644177781144,0.925938349912476
10.974754612896264,x,13.978025912974427,1.6900353871037348
4.555456499999997,x,18.48467234873955,4.555456499999997
16.230875337815203,x,16.230875337815203,4.745840027681706
